AL,AD,AT,BY,BE,BA,BG,HR,CZ,DK,EE,FI,FR,DE,VA,HU,IS,IE,IT,LV,LI,LT,LU,MK,MT,MD,MC,ME,NL,NO,PL,PT,RO,RU,SM,RS,SK,SI,ES,SE,CH,TR,UA,GB,GR
0.0,0.0,0.07826484517304179,0.039132422586520894,0.0614938069216757,0.1341683060109288,0.41368561020036376,0.0838551912568305,0.0279517304189435,0.0335420765027322,0.011180692167577399,0.011180692167577399,0.799419489981784,0.18448142076502708,0.039132422586520894,0.011180692167577399,0.0614938069216757,0.055903460837887,0.4751794171220395,0.0167710382513661,0.0,0.0055903460837886994,0.011180692167577399,0.15652969034608358,0.039132422586520894,0.0670841530054644,0.0,0.1397586520947175,0.0503131147540983,0.039132422586520894,0.044722768670309596,0.0279517304189435,0.022361384335154798,0.5310828779599265,0.0055903460837886994,0.3410111111111107,0.0167710382513661,0.0055903460837886994,0.1453489981785062,0.055903460837887,0.0503131147540983,0.42486630236794115,0.48076976320582815,0.6261187613843343,0.5869863387978135
0.0036385531135531,0.0,0.0218313186813186,0.0,0.0145542124542124,0.0,0.0109156593406593,0.0109156593406593,0.0,0.018192765567765497,0.0,0.0,0.4657347985347968,0.0691325091575089,0.0109156593406593,0.0072771062271062,0.0218313186813186,0.0218313186813186,0.1382650183150178,0.0036385531135531,0.0072771062271062,0.0036385531135531,0.0,0.0,0.0145542124542124,0.0109156593406593,0.0036385531135531,0.0036385531135531,0.0072771062271062,0.0109156593406593,0.018192765567765497,0.0473011904761903,0.0072771062271062,0.0582168498168496,0.0072771062271062,0.0036385531135531,0.0,0.0072771062271062,1.5391079670329615,0.018192765567765497,0.0291084249084248,0.0291084249084248,0.0473011904761903,0.1637348901098895,0.0145542124542124
0.0,0.0967375,0.0,0.38695,2.2249625,0.38695,0.0967375,0.38695,1.5478,0.580425,0.38695,0.580425,6.2879375,8.8031125,0.0967375,1.6445375,0.0967375,0.7739,5.1270875,0.0,0.2902125,0.0,0.0,0.0,0.4836875,0.193475,0.193475,0.0967375,0.8706375,0.967375,1.2575875,0.4836875,0.4836875,3.9662375,0.0967375,0.193475,0.967375,0.38695,4.6434,0.193475,1.2575875,3.289075,4.1597125,14.7041,0.580425
0.0,0.010175617283950633,0.010175617283950633,0.0,0.0,0.0,0.010175617283950633,0.0,0.010175617283950633,0.0,0.0,0.0,0.0915805555555557,0.020351234567901267,0.0,0.0,0.0,0.0,0.030526851851851902,0.0,0.0,0.010175617283950633,0.0,0.0,0.0,0.010175617283950633,0.0,0.0,0.0,0.0,0.050878086419753166,0.0,0.010175617283950633,0.08140493827160507,0.0,0.0,0.0,0.0,0.020351234567901267,0.010175617283950633,0.010175617283950633,0.010175617283950633,0.040702469135802534,0.07122932098765443,0.010175617283950633
0.523383333333333,0.174461111111111,0.872305555555555,0.697844444444444,0.0,0.174461111111111,0.348922222222222,0.523383333333333,0.348922222222222,0.348922222222222,0.174461111111111,0.348922222222222,31.751922222222206,6.8039833333333295,0.0,1.570149999999999,0.523383333333333,3.48922222222222,6.629522222222218,0.174461111111111,0.174461111111111,0.348922222222222,1.74461111111111,0.0,0.348922222222222,0.697844444444444,0.0,0.0,6.8039833333333295,1.2212277777777771,2.2679944444444433,1.74461111111111,0.174461111111111,5.582755555555552,0.0,0.174461111111111,0.0,0.174461111111111,7.152905555555551,1.046766666666666,0.697844444444444,1.570149999999999,3.6636833333333314,18.492877777777768,1.9190722222222212
0.6656426229508207,0.0,0.28527540983606603,0.0,0.0,0.0,1.711652459016396,1.6165606557377072,0.09509180327868867,0.0,0.0,0.6656426229508207,4.6594983606557445,0.855826229508198,0.0,0.19018360655737734,0.0,0.09509180327868867,1.1411016393442641,0.0,0.0,0.0,0.0,0.09509180327868867,0.09509180327868867,0.19018360655737734,0.0,0.7607344262295094,0.09509180327868867,0.0,0.47545901639344335,0.19018360655737734,0.09509180327868867,1.0460098360655752,0.0,1.0460098360655752,0.28527540983606603,0.6656426229508207,1.0460098360655752,0.19018360655737734,0.09509180327868867,1.3312852459016413,1.0460098360655752,2.2822032786885282,0.0
0.042402222222222334,0.0,0.127206666666667,0.08480444444444467,0.042402222222222334,0.08480444444444467,0.0,0.21201111111111168,0.08480444444444467,0.08480444444444467,0.08480444444444467,0.042402222222222334,2.501731111111118,1.144860000000003,0.0,0.42402222222222336,0.042402222222222334,0.21201111111111168,1.1872622222222255,0.0,0.0,0.0,0.127206666666667,0.042402222222222334,0.254413333333334,0.16960888888888934,0.0,0.08480444444444467,0.08480444444444467,0.042402222222222334,0.2968155555555564,0.21201111111111168,0.42402222222222336,0.636033333333335,0.0,0.2968155555555564,0.0,0.042402222222222334,1.9505022222222272,0.16960888888888934,0.3392177777777787,0.38162000000000096,0.7632400000000019,4.240222222222234,0.46642444444444564
0.17157619047619,0.0,0.4575365079365067,0.11438412698412667,0.40034444444444334,0.5719206349206334,1.37260952380952,0.0,0.8006888888888867,0.057192063492063336,0.11438412698412667,0.17157619047619,2.802411111111103,1.0294571428571402,0.0,0.34315238095238,0.22876825396825334,0.5719206349206334,2.2876825396825335,0.17157619047619,0.0,0.057192063492063336,0.0,0.057192063492063336,0.057192063492063336,0.057192063492063336,0.0,0.2859603174603167,0.2859603174603167,0.2859603174603167,0.5719206349206334,0.4575365079365067,0.11438412698412667,0.6291126984126967,0.057192063492063336,0.5147285714285701,0.057192063492063336,0.2859603174603167,1.6013777777777733,0.2859603174603167,0.40034444444444334,0.17157619047619,1.2010333333333298,3.374331746031737,0.22876825396825334
0.11783387978142067,0.0,1.5318404371584688,0.5891693989071033,0.9426710382513653,0.11783387978142067,0.11783387978142067,0.707003278688524,0.0,0.353501639344262,0.0,0.0,4.006351912568303,4.477687431693985,0.11783387978142067,0.11783387978142067,0.0,0.23566775956284133,1.2961726775956273,0.353501639344262,0.0,0.23566775956284133,0.0,0.0,0.0,0.23566775956284133,0.0,0.11783387978142067,0.5891693989071033,0.353501639344262,1.414006557377048,0.353501639344262,0.353501639344262,1.6496743169398893,0.0,0.353501639344262,0.8248371584699447,0.0,2.828013114754096,0.23566775956284133,1.414006557377048,0.23566775956284133,4.949022950819669,5.773860109289612,0.353501639344262
0.32761666666666667,0.0,0.08190416666666667,0.0,0.5733291666666667,0.0,0.2457125,0.08190416666666667,0.32761666666666667,0.0,0.16380833333333333,0.98285,6.306620833333334,2.375220833333333,0.0,0.2457125,0.8190416666666667,0.6552333333333333,1.7199875,0.08190416666666667,0.0,0.0,0.0,0.0,0.08190416666666667,0.0,0.0,0.16380833333333333,1.9657,1.3104666666666667,0.491425,0.40952083333333333,0.16380833333333333,3.9314,0.0,0.0,0.32761666666666667,0.08190416666666667,2.866645833333333,3.439975,0.6552333333333333,0.6552333333333333,4.5047291666666665,9.8285,0.08190416666666667
