ISO 2,count,flux_num,flux_percentage
AL,2426.0,3573.0,67.89812482507696
AD,,3573.0,
AT,14.0,3573.0,0.3918275958578225
BY,7.0,3573.0,0.19591379792891125
BE,11.0,3573.0,0.30786453960257487
BA,24.0,3573.0,0.6717044500419815
BG,74.0,3573.0,2.071088720962776
HR,15.0,3573.0,0.41981528127623846
CZ,5.0,3573.0,0.1399384270920795
DK,6.0,3573.0,0.16792611251049538
EE,2.0,3573.0,0.055975370836831795
FI,2.0,3573.0,0.055975370836831795
FR,143.0,3573.0,4.002239014833473
DE,33.0,3573.0,0.9235936188077246
VA,7.0,3573.0,0.19591379792891125
HU,2.0,3573.0,0.055975370836831795
IS,11.0,3573.0,0.30786453960257487
IE,10.0,3573.0,0.279876854184159
IT,85.0,3573.0,2.378953260565351
LV,3.0,3573.0,0.08396305625524769
LI,,3573.0,
LT,1.0,3573.0,0.027987685418415897
LU,2.0,3573.0,0.055975370836831795
MK,28.0,3573.0,0.783655191715645
MT,7.0,3573.0,0.19591379792891125
MD,12.0,3573.0,0.33585222502099077
MC,,3573.0,
ME,25.0,3573.0,0.6996921354603974
NL,9.0,3573.0,0.2518891687657431
NO,7.0,3573.0,0.19591379792891125
PL,8.0,3573.0,0.22390148334732718
PT,5.0,3573.0,0.1399384270920795
RO,4.0,3573.0,0.11195074167366359
RU,95.0,3573.0,2.65883011474951
SM,1.0,3573.0,0.027987685418415897
RS,61.0,3573.0,1.7072488105233696
SK,3.0,3573.0,0.08396305625524769
SI,1.0,3573.0,0.027987685418415897
ES,26.0,3573.0,0.7276798208788133
SE,10.0,3573.0,0.279876854184159
CH,9.0,3573.0,0.2518891687657431
TR,76.0,3573.0,2.127064091799608
UA,86.0,3573.0,2.406940945983767
GB,112.0,3573.0,3.13462076686258
GR,105.0,3573.0,2.938706968933669
